Gene_Id,Chr,Start,End,ExonLength,P-Value,t,Corrected P-Value,log2TPMRatio
ENSG00000135535.10,chr6,109687716,109703761,6944,0.17917558119962895,105.0,0.0008793450126391006,-0.4033182406652044
ENSG00000123505.10,chr6,111195972,111216915,3475,0.6053984249544725,129.0,0.0037709941645867368,-0.7635206696516447
ENSG00000189241.6,chr6,116597740,116601065,3326,0.40843843531142543,120.0,2.999261205766053e-05,-0.3285846202808529
ENSG00000153975.5,chr6,116956780,116989956,2656,0.0009731102310230398,48.5,0.03302679419958408,-3.8978577954514972
ENSG00000260212.1,chr6,127980568,127981482,465,9.013330762536111e-07,287.0,0.004156963681709257,5.958542091037657
ENSG00000093134.9,chr6,133043925,133055903,3310,0.00038703735944826576,248.0,0.0008793450126391006,3.0288771814203526
ENSG00000118515.7,chr6,134490383,134639249,9751,0.000944426916857791,241.0,0.0026184793281414627,1.991541727887666
ENSG00000029363.11,chr6,136578000,136610988,9297,0.00011447044428680526,32.0,0.021689334714348984,-1.449641246847937
ENSG00000024862.12,chr6,139094656,139114455,1496,0.07875369842320577,93.0,2.2928628664720926e-05,-0.4300873863184078
ENSG00000146386.7,chr6,139349818,139364438,1200,0.05817269785996583,200.0,2.4438129526611417e-05,0.15940022134516738
ENSG00000112406.4,chr6,139456248,139501938,5614,0.3178613394227999,174.0,0.018426120277303736,0.4184417553905081
ENSG00000146416.12,chr6,143381632,143661440,2223,0.0019295586468188793,54.0,0.0012003165152022033,-3.350888070658275
ENSG00000001036.9,chr6,143815947,143832826,3119,1.9664422320607473e-06,6.0,0.03574922236013993,-3.300210213277393
ENSG00000112419.10,chr6,143857981,144152321,11029,0.00243720373303326,233.0,0.0006398703779599825,1.7212609355489676
ENSG00000135521.8,chr6,144164480,144184948,1847,0.0125126497879053,71.5,0.002542772180675155,-1.8286138618381553
ENSG00000135604.9,chr6,144471662,144509506,1926,1.666530291664848e-05,19.0,0.0004617638183012953,-3.0285283383391643
ENSG00000118508.4,chr6,146864828,146876100,1217,0.13375963619921502,188.5,0.018426120277303736,0.34699440431737166
ENSG00000186625.9,chr6,149916008,149970107,2255,0.0001301597551518315,33.0,0.028036318240594015,-6.143990280106988
ENSG00000120265.12,chr6,150070578,150132555,2547,7.463460134985053e-05,29.0,0.0045815877480381295,-1.0317514423754217
ENSG00000218426.5,chr6,153603421,153603867,447,0.07898257926378298,93.0,3.281965691616008e-05,-0.8223029557808732
ENSG00000029639.6,chr6,155578642,155635626,2591,0.01192426068105209,71.0,0.005588822598883487,-1.423573487981975
ENSG00000130340.10,chr6,158244295,158366108,4198,0.06792452638048044,91.0,0.02287985114942558,-0.9169184134006191
ENSG00000229502.1,chr6,158293602,158296241,1019,0.48809983825471925,165.0,0.00613039734796659,0.9352330582456675
ENSG00000236324.1,chr6,158306145,158313817,372,0.36921969822901723,118.0,0.00011419548039930917,-0.8122849093347708
ENSG00000252658.1,chr6,158355199,158355288,90,0.007432797706079674,67.0,0.0001586967209621429,-2.104671925106924
ENSG00000164691.12,chr6,159455499,159466183,4089,3.577100422596288e-05,24.0,0.0005182526877849695,-1.969085057489779
ENSG00000112096.12,chr6,160090088,160183560,18663,0.08503753250299094,195.0,0.0003358195108263401,1.0642011561970866
ENSG00000146457.10,chr6,160146616,160177350,5794,0.00044267698634333175,247.0,0.00208177005786048,1.26103373404045
ENSG00000120438.7,chr6,160199529,160210780,4929,7.463460134985053e-05,29.0,0.021829773204183365,-1.9575029903401069
ENSG00000060762.14,chr6,166778406,166796485,1080,1.218068041403143e-05,17.0,0.014672658961065364,-1.3473536704773594
ENSG00000249141.1,chr6,167271581,167369611,600,0.0007369076075515528,46.0,0.00019385711285542268,-1.2444105790022957
ENSG00000026297.11,chr6,167342991,167370678,7419,0.001358866830603586,51.0,3.281965691616008e-05,-1.2894127066996843
ENSG00000008018.8,chr6,170844204,170862428,2256,0.8094739516199263,137.0,4.980074422118291e-05,-0.006598321660486489
ENSG00000112592.8,chr6,170863389,170881957,1938,0.004965015676546975,62.5,0.0010410880637119076,-1.702833828964752
ENSG00000240230.1,chr7,938414,1015234,5542,0.008852240768426571,68.0,0.00019385711285542268,-1.0360007313134094
ENSG00000122687.13,chr7,2273865,2281839,2842,0.00019156506748937229,36.0,0.0013352266187559923,-3.253551321435479
ENSG00000157954.10,chr7,5229818,5273456,8826,4.153330286677652e-05,25.0,0.0003358195108263401,-3.0239995072861756
ENSG00000075624.9,chr7,5566781,5603414,2983,7.054087623401141e-07,0.0,0.0008793450126391006,-2.494104612195969
ENSG00000263900.1,chr7,5567733,5567816,84,7.054087623401141e-07,0.0,0.0008793450126391006,-2.514374399791625
ENSG00000106305.5,chr7,6048875,6063464,1225,7.534515534172178e-06,14.0,9.278518298964171e-05,-2.4547453677397533
ENSG00000086232.8,chr7,6061880,6098860,5544,3.0730308360335915e-05,23.0,0.002074341256936683,-1.4250196091103602
ENSG00000136238.13,chr7,6414153,6443607,3114,0.017472848913046686,214.0,0.003422249308995676,0.7912955362036305
ENSG00000232581.1,chr7,6618195,6628604,357,0.15725991915375795,103.0,0.010323938916854064,-0.7524242759456932
ENSG00000189043.5,chr7,10971577,10979882,3556,0.6543221444173015,158.0,0.016913321632920454,-0.017854322884105336
ENSG00000136261.10,chr7,16685755,16746147,3460,0.07328307936662666,92.0,0.0007036186445631021,-0.5267681436920784
ENSG00000106546.8,chr7,17338245,17385775,6661,1.218068041403143e-05,272.0,0.00021746387358800937,3.6304068142733454
ENSG00000105849.5,chr7,19735084,19748709,3997,0.6053984249544725,160.0,2.1962357372454963e-05,0.4945575333219388
ENSG00000136244.7,chr7,22765502,22771620,2711,0.0457464980096626,203.0,2.1962357372454963e-05,1.210762298627072
ENSG00000196683.6,chr7,22852250,22862469,1593,0.042136612058908826,204.0,0.001083623352561901,0.2863747227575049
ENSG00000164548.6,chr7,23544398,23571659,3516,5.580219048951719e-05,262.0,7.401407958423359e-05,0.4589660010486983
ENSG00000172115.4,chr7,25159709,25164979,4091,3.577100422596288e-05,265.0,0.00017559302433546752,1.2316953039758818
ENSG00000122566.16,chr7,26229546,26241148,7541,4.816923392567805e-05,26.0,0.03048384584716945,-1.8197695055370047
ENSG00000106066.9,chr7,29034846,29235066,3340,0.06289249742604815,199.0,9.278518298964171e-05,0.6062570340992763
ENSG00000106105.9,chr7,30634296,30673648,4152,0.01917248475522309,76.0,0.00027568302628420684,-0.8197005855959034
ENSG00000106341.6,chr7,31726328,31748068,2384,4.59691005208167e-06,11.0,0.00019385711285542268,-3.901123087766579
ENSG00000170852.6,chr7,32907783,32933742,4810,0.5128366746384507,125.0,0.00024368274392717608,-0.1544772191033866
ENSG00000122545.13,chr7,35840541,35944916,7949,0.005272007491824873,63.0,0.04874718541937814,-0.8601236487854321
ENSG00000136250.7,chr7,36552455,36764153,3609,0.6053984249544725,160.0,0.007161526085292465,0.02295118503736415
ENSG00000155849.11,chr7,36893960,37488851,8199,0.7305189305635289,134.0,0.015530753765628158,-0.211088860003031
ENSG00000010270.9,chr7,38217823,38270271,3940,0.0007836645231494694,242.5,0.0418158112378125,1.4445293940814965
ENSG00000106605.6,chr7,43798278,43846938,1819,0.06792452638048044,91.0,0.03302679419958408,-0.43710811582890957
ENSG00000062582.9,chr7,43906156,43909491,2613,3.577100422596288e-05,24.0,5.6945326899739006e-05,-1.2586309454396716
ENSG00000078967.8,chr7,43966036,43995734,4713,0.002730200672752527,57.0,0.009855007869505154,-1.9360245460640817
ENSG00000146677.6,chr7,44507440,44507938,499,0.017472848913046686,214.0,0.010797723070452797,0.5726305114294001
ENSG00000196262.9,chr7,44836278,44864162,4309,0.5815675165100369,128.0,0.0021953017650304277,0.03349913103651654
ENSG00000105968.14,chr7,44866389,44887681,4749,0.9450795155118642,142.0,0.023803013641493845,0.13943555583032635
ENSG00000260997.1,chr7,44998597,45000507,1911,0.0030550511519627723,231.0,0.021829773204183365,1.6293671349838892
ENSG00000183696.9,chr7,48128224,48148329,4577,0.014465515076215992,73.0,0.00019385711285542268,-0.6994247435019367
ENSG00000185811.12,chr7,50343719,50472798,9340,5.580219048951719e-05,27.0,0.0001586967209621429,-2.01874645303428
ENSG00000132432.9,chr7,54819942,54827666,1842,1.666530291664848e-05,270.0,0.00613039734796659,1.388097799978507
ENSG00000226278.1,chr7,55832489,55840980,261,0.3705028575983408,171.0,9.278518298964171e-05,0.2632133003768824
ENSG00000146729.5,chr7,56019485,56067873,5651,0.005272007491824873,63.0,0.03048384584716945,-1.1270750762255994
ENSG00000239789.1,chr7,56019511,56024191,2157,0.004240591305392321,61.0,0.003422249308995676,-1.2631318334310966
ENSG00000146731.6,chr7,56119322,56131681,3901,0.0006498439962957898,45.0,0.0007938872971102425,-1.9225338698993066
ENSG00000213644.2,chr7,63642087,63643270,1184,0.0010673839229606475,49.0,0.006784290231668407,-2.077348238504266
ENSG00000169919.12,chr7,65425670,65447300,3856,8.616845677655788e-05,30.0,2.1962357372454963e-05,-3.6297920726031725
ENSG00000249319.1,chr7,65552755,65617227,878,0.00013957443144361218,33.5,0.03302679419958408,-2.9223953442848805
ENSG00000232559.2,chr7,66010633,66057372,959,0.0038126956634328114,60.0,0.025829686081049262,-1.6808384403077543
ENSG00000243335.4,chr7,66093867,66276445,9128,0.6296571659649659,130.0,0.00027568302628420684,-0.2067355431862118
ENSG00000154710.11,chr7,66147150,66276450,5429,0.3705028575983408,171.0,0.00011419548039930917,0.3424549470568949
ENSG00000106609.12,chr7,66386211,66423537,5086,0.8632664146869172,139.0,0.010797723070452797,-0.34406474154921574
ENSG00000126524.5,chr7,66452663,66460587,1732,0.00017379536025642983,35.0,0.008982869315972478,-1.7941124404648001
ENSG00000067601.6,chr7,66752527,66767893,1327,0.0002583807648451944,38.0,0.0018585858808977613,-1.4471868796280019
ENSG00000106610.10,chr7,66767607,66786512,2501,0.009787014521077043,69.0,2.4850032823867354e-05,-0.5842226678533768
ENSG00000189077.6,chr7,75616154,75623976,2004,7.426495800023158e-06,14.0,4.1105696714968325e-05,-4.027026548238483
ENSG00000127952.12,chr7,75625655,75677321,1438,0.056563453314725724,89.0,0.0028118080741706096,-0.674691134233341
ENSG00000146701.7,chr7,75677368,75696825,3641,2.002147641145355e-06,6.0,0.0003735845523237869,-1.2371213545530364
ENSG00000170027.5,chr7,75956115,75988347,3745,0.08503753250299094,94.0,0.0005482521485748662,-0.20642532896085242
ENSG00000127951.5,chr7,76822687,76829142,4261,0.0003408076032308285,40.0,0.0013352266187559923,-1.199107566338475
ENSG00000186088.11,chr7,76940067,77045716,8681,0.9725234705442696,146.0,0.008177112890737316,0.13757469583917178
ENSG00000135164.14,chr7,86781676,86825652,8224,0.010808764903168162,70.0,0.0006398703779599825,-1.3148551672307238
ENSG00000135185.7,chr7,86825477,86849902,3189,0.042136612058908826,85.0,0.0008793450126391006,-0.9727144417498634
ENSG00000075142.9,chr7,87834432,87856307,4237,9.93724325683474e-05,31.0,0.018426120277303736,-1.3448896410384918
ENSG00000254003.1,chr7,87845974,87848540,576,0.0006914498695004879,45.5,7.401407958423359e-05,-1.6667873068369015
ENSG00000001630.11,chr7,91741464,91772265,4074,0.01192426068105209,71.0,3.281965691616008e-05,-0.8436431987232765
ENSG00000127993.10,chr7,92158086,92167318,4353,0.4282433481958351,168.0,0.001083623352561901,0.45491075082065324
ENSG00000004864.9,chr7,95749531,95951458,3710,0.0002609230125834956,38.0,0.0200808411637153,-1.9404014699351313
ENSG00000241685.4,chr7,98923520,98985786,2352,7.054087623401141e-07,0.0,4.654883865949426e-05,-3.1526782706820056
ENSG00000130429.8,chr7,98971871,98992423,3715,7.054087623401141e-07,0.0,2.1962357372454963e-05,-4.3710232158908395
ENSG00000106244.8,chr7,98989670,99006451,2854,7.054087623401141e-07,0.0,0.0200808411637153,-3.494057867548838
ENSG00000106246.13,chr7,99014361,99063786,5548,0.10548040121145998,97.0,0.00041794081113741033,-0.481652402371851
ENSG00000248919.3,chr7,99017371,99063819,2761,0.129641931500049,189.0,0.00197150334641227,0.24421161395556581
ENSG00000241468.3,chr7,99046097,99063953,1964,0.025167006892858914,210.0,0.002542772180675155,0.5472002614751543
ENSG00000160908.14,chr7,99084141,99097946,3505,2.2697591370801493e-05,21.0,0.021829773204183365,-2.0971996444898733
ENSG00000168090.5,chr7,99686576,99689822,2808,0.00017379536025642983,35.0,0.0008793450126391006,-1.405107065090378
ENSG00000188186.6,chr7,99746529,99753566,1857,0.007998053620626356,67.0,2.1962357372454963e-05,-0.8172775848699037
ENSG00000272752.1,chr7,99933726,99965453,3816,2.002147641145355e-06,6.0,2.1962357372454963e-05,-1.925994111076573
ENSG00000085514.11,chr7,99965152,99997718,1491,8.417716157122861e-07,1.0,2.1962357372454963e-05,-2.540089094794575
ENSG00000146834.9,chr7,100026412,100031740,3412,0.014465515076215992,73.0,0.002074341256936683,-0.8530329476110353
ENSG00000005075.11,chr7,102113564,102119353,962,0.021014901784027075,77.0,0.0418158112378125,-0.7458542859653603
ENSG00000105819.9,chr7,102937868,102969957,4835,0.027497206094166747,80.0,0.00014286855681024167,-0.670501750363715
ENSG00000105821.10,chr7,102952920,102985319,6564,0.0010673839229606475,49.0,0.0012003165152022033,-1.6545388238959164
ENSG00000161057.6,chr7,102984700,103009841,3266,0.00038863449144938765,41.0,0.0009773381797273776,-1.79952676923463
ENSG00000239569.2,chr7,104653871,104654767,736,3.577100422596288e-05,24.0,0.0018585858808977613,-2.746935687495423
ENSG00000005483.15,chr7,104654625,104754807,9138,4.153330286677652e-05,25.0,0.0006398703779599825,-2.222684491760538
ENSG00000008282.3,chr7,105730948,105753021,2794,0.19058373802844075,106.0,0.0001586967209621429,-0.13370967781428325
ENSG00000105835.7,chr7,105888730,105926771,9049,0.08503753250299094,195.0,0.015530753765628158,0.4499696095480146
ENSG00000273320.1,chr7,105925925,105926771,847,1.664055494342017e-05,270.0,3.281965691616008e-05,2.9396700802640536
ENSG00000105851.6,chr7,106505722,106547589,5632,7.040340059625957e-07,0.0,2.2062025566606188e-05,-4.085524718242889
ENSG00000105856.9,chr7,106809405,106842973,5805,0.00044267698634333175,42.0,0.025829686081049262,-1.3862639644234251
ENSG00000164597.9,chr7,106841999,107204958,8267,0.0007369076075515528,46.0,0.004156963681709257,-1.0533298445148458
ENSG00000075790.6,chr7,107220421,107269614,6471,0.00523736632979911,63.0,0.025829686081049262,-1.349792197763228
ENSG00000105879.7,chr7,107384141,107402111,5481,0.18478097724323161,105.5,0.03574922236013993,-0.9962787833303682
ENSG00000091140.8,chr7,107531414,107572174,5299,2.6443751951656924e-05,22.0,0.045249925175892,-1.29423023487827
ENSG00000135241.12,chr7,108110865,108210109,5297,0.027497206094166747,209.0,0.0028118080741706096,1.0800956034098945
ENSG00000177683.9,chr7,108194986,108210193,4664,0.9725234705442696,146.0,0.0012003165152022033,0.2424055960555022
ENSG00000128590.4,chr7,108210011,108215293,2837,0.0013577124048567704,51.0,0.00019385711285542268,-2.289077761487164
ENSG00000198839.5,chr7,111846642,111983150,4014,4.816923392567805e-05,263.0,0.00021746387358800937,1.6034786359485076
ENSG00000135269.13,chr7,115850546,115898836,4057,1.039583522056031e-05,16.0,0.00011419548039930917,-1.884803612320209
ENSG00000198898.8,chr7,116451123,116562102,7726,0.5352686001887101,163.0,2.1962357372454963e-05,0.0896241496174241
ENSG00000128534.3,chr7,117824085,117832877,6210,0.7565672012945115,154.0,0.0013352266187559923,0.44492656702363304
ENSG00000071243.11,chr7,120590802,120617269,12975,0.44859604742894854,167.0,0.002074341256936683,0.22000586097609026
ENSG00000128609.10,chr7,123177050,123198308,9851,0.6793704322713003,132.0,0.010797723070452797,-0.14953605824437938
ENSG00000197157.6,chr7,127292233,127732660,5516,0.001935743045086168,54.0,0.0001586967209621429,-1.2935032892366758
ENSG00000128595.12,chr7,128379345,128411860,4537,0.004252291661538168,61.0,0.045249925175892,-1.4868414603512639
ENSG00000128524.4,chr7,128502879,128505897,789,0.00017379536025642983,254.0,0.003422249308995676,0.996164081517832
ENSG00000128604.14,chr7,128577665,128590088,3884,0.00011447044428680526,32.0,0.00024368274392717608,-2.088458605182762
ENSG00000064419.9,chr7,128594947,128695197,3933,0.00041062047679883565,41.5,0.0005141686405904256,-2.5835522862036138
ENSG00000186591.7,chr7,129470571,129592788,6248,0.1578955514932796,103.0,0.002542772180675155,-1.0270844125666578
ENSG00000146842.12,chr7,129804554,129847609,4759,0.04961349439304574,87.0,8.520544096851463e-05,-0.8272868733183553
ENSG00000236338.1,chr7,135611541,135613213,1673,6.45715634132458e-05,28.0,0.0018585858808977613,-1.5203732255514104
ENSG00000267697.1,chr7,135612021,135612197,177,0.0005317665906289415,43.5,0.0045815877480381295,-1.6124743713819762
ENSG00000105939.8,chr7,138728265,138794464,8235,0.004737371750160917,62.0,0.008982869315972478,-0.9956329778908749
ENSG00000146963.13,chr7,139025104,139108197,6249,0.023009726863706215,78.0,0.013001402458230895,-1.1721979576684334
ENSG00000269955.2,chr7,139026105,139107344,1661,0.008852240768426571,68.0,0.0006398703779599825,-1.2133558356691356
ENSG00000059377.11,chr7,139476849,139720124,5334,2.3728203223353965e-06,7.0,0.0004617638183012953,-2.4747265082220027
ENSG00000133606.6,chr7,140152839,140179368,4365,0.03877073678127161,84.0,0.001266534835019813,-0.32191644423028226
ENSG00000197448.9,chr7,142941185,142967946,4228,3.0773254749889e-05,23.0,0.005896983314046484,-0.49417891243977613
ENSG00000106144.15,chr7,142985307,143004788,8020,0.00038863449144938765,41.0,0.00019385711285542268,-1.8755828585206242
ENSG00000232533.1,chr7,143076784,143077587,648,0.0028863145883921315,231.5,2.2928628664720926e-05,2.126234685101107
ENSG00000159840.11,chr7,143078172,143088203,3326,1.6874481024034055e-06,5.0,0.0003038006923671879,-1.8524638552246886
ENSG00000055130.11,chr7,148395005,148498127,3548,0.7565672012945115,135.0,0.0015712517286163435,0.03601297183601146
ENSG00000264918.1,chr7,148427920,148428019,100,0.5673214840603493,127.5,0.009855007869505154,-0.9963921376036321
ENSG00000155660.6,chr7,148700153,148725732,3277,3.0773254749889e-05,23.0,0.03877301958617259,-2.452580159146342
ENSG00000133574.5,chr7,150264364,150271040,2191,0.12934888512979376,100.0,0.016913321632920454,-0.9559506437216789
ENSG00000106560.6,chr7,150382784,150390728,2097,0.0457464980096626,86.0,3.6448720116933464e-05,-0.7018249321533656
ENSG00000013374.11,chr7,151038784,151075534,5411,1.218068041403143e-05,17.0,0.010797723070452797,-2.6927959079123025
